Unnamed: 0,Neuroticism (N-Score),Extroversion (E-Score),Openness (O-Score),Agreeableness (A-Score),Conscientiousness (C-Score),Impulsiveness (BIS-11),Sensation (SS),Alcohol,Amphetamines,Amyl nitrites,Benzos,Caffeine,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal Highs,LSD,Methamphetamine,Magic Mushrooms,Nicotine,Semer,Inhalants/Volatiles,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_F,Gender_M,Country_Australia,Country_Canada,Country_Ireland,Country_New Zealand,Country_Other,Country_UK,Country_USA,Ethnicity_1.90725,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Other,Ethnicity_White,Ethnicity_White-Asian,Ethnicity_White-Black,Education_A,Education_B,Education_C,Education_D,Education_E,Education_F,Education_G,Education_H,Education_I,Alcohol_Frequent,Amphetamines_Frequent,Amyl_Frequent,Benzos_Frequent,Caffeine_Frequent,Chocolate_Frequent,Cocaine_Frequent,Crack_Frequent,Ecstasy_Frequent,Heroin_Frequent,Ketamine_Frequent,Legal_Highs_Frequent,LSD_Frequent,Methamphetamine_Frequent,Magic _Mushrooms_Frequent,Nicotine_Frequent,Semer_Frequent,Inhalants_Frequent
909,0.931938116,0.349054111,0.5302394,0.804597701,0.541074668,5,3,4,4,0,4,5,5,4,0,3,5,0,0,0,6,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
910,0.727752463,0.52806423,0.681233878,0.701149425,0.629329539,3,8,4,0,0,2,6,4,0,0,0,0,0,6,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
911,0.659690579,0.511790583,0.563793728,0.67816092,0.823490257,2,7,3,0,0,6,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
912,0.421473984,0.918631764,0.899337014,0.873563218,0.841141231,4,8,5,0,0,0,6,3,0,0,5,0,0,0,4,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
913,0.948953587,0.365327758,0.698011043,0.632183908,0.329262976,8,9,5,4,0,5,6,6,3,1,1,0,0,2,0,5,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
914,0.642675108,0.690800703,0.7651197,0.770114943,0.841187878,2,5,6,6,0,4,5,5,0,0,2,3,0,6,2,6,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
915,0.67670605,0.674527055,0.748342536,0.793103448,0.664729965,4,8,4,3,0,3,3,6,2,3,2,4,2,3,0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
916,0.880891703,0.495516936,0.748342536,0.91954023,0.788250504,5,9,3,0,0,0,6,6,0,0,0,0,0,5,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
917,0.642675108,0.837263528,0.966445671,0.781609195,0.594146799,8,10,6,4,2,3,6,4,5,0,5,5,4,3,5,3,5,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
918,0.557597752,0.658253408,0.681233878,0.747126437,0.752958921,7,6,5,0,0,5,6,6,0,0,0,1,0,3,0,3,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
919,0.421473984,0.739621644,0.88255985,0.701149425,0.788250504,3,9,6,4,0,2,4,6,3,0,4,0,3,4,4,3,4,6,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0
920,0.625659637,0.658253408,0.7651197,0.83908046,0.576501008,3,7,3,4,0,2,6,6,2,2,2,0,0,4,5,6,3,6,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
921,0.421473984,0.52806423,0.681233878,0.712643678,0.576501008,4,5,3,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
922,0.812829818,0.544337877,0.479907907,0.724137931,0.629438382,7,5,3,0,0,3,6,5,2,3,2,2,2,4,0,6,2,6,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
923,0.778798876,0.511790583,0.798674028,0.816091954,0.611792591,5,6,3,3,0,3,6,5,3,2,2,3,3,5,3,6,0,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
924,0.472520397,0.82098988,0.832228357,0.885057471,0.647084173,3,8,5,2,0,0,5,4,0,0,3,0,0,3,4,0,5,5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
925,0.642675108,0.544337877,0.865782686,0.747126437,0.700021547,3,8,5,0,0,3,5,6,1,0,2,0,0,3,2,3,4,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
926,0.506551339,0.837263528,0.932891343,0.91954023,0.805896295,4,9,4,1,0,3,6,5,0,0,3,0,0,3,0,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
927,0.557597752,0.788442586,0.849005521,0.827586207,0.700021547,5,6,4,5,4,3,6,5,4,0,4,0,3,0,0,0,0,6,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
928,0.489535868,0.609432466,0.698011043,0.816091954,0.647084173,1,3,3,2,3,0,6,6,2,0,3,0,2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
929,0.727752463,0.609432466,0.899337014,0.873563218,0.788250504,5,8,4,2,0,1,6,5,1,0,1,1,4,2,2,0,2,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
930,0.795814347,0.462969641,0.7651197,0.885057471,0.629438382,3,10,3,2,0,6,6,6,2,2,2,4,0,6,2,6,2,6,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0
931,0.557597752,0.690800703,0.88255985,0.850574713,0.947062626,2,4,5,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
932,0.404458513,0.804716233,0.899337014,0.827586207,0.629438382,8,10,5,3,3,4,5,4,5,3,3,4,3,3,3,2,4,6,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0
933,0.948953587,0.609432466,0.798674028,0.816091954,0.629438382,5,8,4,0,0,0,6,6,2,0,5,0,0,3,4,2,4,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
934,0.67670605,0.82098988,0.88255985,0.804597701,0.682375756,5,6,3,5,2,5,5,6,3,0,5,0,3,5,5,2,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
935,0.591628694,0.723347997,0.832228357,0.850574713,0.611792591,6,9,6,0,0,0,5,4,4,0,4,0,3,3,3,0,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
936,0.659690579,0.723347997,0.7651197,0.75862069,0.823542087,2,7,5,0,2,0,5,6,3,0,3,0,3,3,3,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
937,0.67670605,0.641979761,0.88255985,0.689655172,0.717667339,3,8,6,0,0,0,3,4,0,0,0,0,0,4,4,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
938,0.761783405,0.82098988,0.88255985,0.747126437,0.894125252,4,7,5,3,4,0,5,5,2,0,2,0,0,3,4,2,3,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
939,0.52356681,0.918631764,0.983222836,0.896551724,0.876479461,3,7,4,2,0,3,5,4,4,2,5,0,5,4,6,0,6,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0
940,0.863876231,0.593158819,0.832228357,0.83908046,0.576501008,6,8,3,3,0,6,6,6,6,0,2,4,0,0,2,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
941,0.778798876,0.658253408,0.815451193,0.862068966,0.558855217,7,8,3,2,0,6,6,6,2,2,3,3,0,0,2,3,2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
942,0.540582281,0.560611525,0.698011043,0.908045977,0.611792591,2,1,4,0,0,0,6,6,0,0,0,0,0,0,0,0,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
943,0.489535868,0.658253408,0.630902385,0.747126437,0.523563634,6,5,4,6,0,3,6,4,3,0,6,0,0,3,4,3,4,5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
944,0.931938116,0.52806423,0.781896864,0.781609195,0.505917843,7,5,6,2,3,6,6,5,0,0,2,0,3,3,2,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
945,0.67670605,0.690800703,0.479907907,0.781609195,0.823542087,1,0,2,2,0,5,6,5,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
946,0.863876231,0.479243288,0.7651197,0.816091954,0.523563634,6,4,5,1,0,1,6,6,1,0,4,0,0,4,1,0,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
947,0.710736992,0.690800703,0.815451193,0.770114943,0.647084173,3,7,6,2,0,3,6,6,2,0,3,2,2,3,6,0,4,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
948,0.421473984,0.723347997,0.949668507,0.850574713,0.717667339,9,10,3,3,0,0,4,5,3,0,3,0,0,3,3,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
949,0.67670605,0.70707435,0.798674028,0.781609195,0.700021547,8,8,5,5,0,3,5,4,3,0,5,0,3,3,5,3,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
950,0.778798876,0.576885172,0.7651197,0.781609195,0.505917843,5,8,5,0,0,0,6,5,0,0,0,0,0,0,0,0,3,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
951,0.829845289,0.593158819,0.731565371,0.793103448,0.629438382,2,2,0,0,0,0,5,4,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
952,0.897907174,0.625706114,0.7651197,0.689655172,0.347105721,8,9,4,5,2,4,5,5,4,2,3,4,0,3,0,4,2,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
953,0.421473984,0.625706114,0.698011043,0.816091954,0.788250504,2,3,5,6,1,2,6,0,1,1,0,1,0,5,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
954,0.387443042,0.658253408,0.781896864,0.896551724,0.876479461,2,2,6,0,5,0,6,6,3,0,6,0,6,3,1,0,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
955,0.557597752,0.853537175,0.7651197,0.712643678,0.947062626,3,8,5,0,0,0,5,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
956,0.608644166,0.70707435,0.916114179,0.885057471,0.647084173,5,4,5,0,0,1,6,6,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
957,0.591628694,0.609432466,0.849005521,0.942528736,0.682375756,3,5,5,6,0,1,6,4,1,1,2,1,0,0,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
958,0.659690579,0.788442586,0.88255985,0.827586207,0.700021547,8,10,5,3,5,0,5,6,3,0,5,0,4,3,3,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
959,0.540582281,0.723347997,0.949668507,0.862068966,0.576501008,6,7,5,3,0,5,6,5,3,3,0,5,0,0,2,3,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
960,0.710736992,0.462969641,0.7651197,0.816091954,0.73531313,4,9,5,3,2,5,6,5,3,5,4,6,0,0,2,5,3,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
961,0.455504926,0.82098988,0.714788207,0.862068966,0.770604713,3,7,5,3,0,0,6,6,0,0,4,0,0,3,5,0,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
962,0.421473984,0.690800703,0.849005521,0.83908046,0.700021547,4,7,5,1,0,3,6,6,2,2,3,0,0,2,0,5,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
963,0.455504926,0.804716233,0.7651197,0.827586207,0.788250504,4,9,5,2,3,4,6,4,4,0,5,0,3,3,2,0,2,6,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
964,0.506551339,0.723347997,0.832228357,0.885057471,0.770604713,2,4,4,3,1,0,6,5,0,0,0,0,0,3,0,1,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
965,0.557597752,0.70707435,0.949668507,0.908045977,0.682375756,7,9,5,0,0,2,6,6,2,0,3,0,0,2,3,0,5,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
966,0.370427571,0.82098988,0.88255985,0.689655172,0.841187878,3,8,6,0,0,0,3,3,3,0,0,0,0,3,0,0,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
967,0.336396629,0.82098988,0.832228357,0.885057471,0.823542087,5,6,6,1,1,1,6,6,1,0,0,1,0,1,1,3,3,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
968,0.642675108,0.690800703,0.748342536,0.75862069,0.664729965,6,8,5,1,0,0,4,5,4,0,4,0,3,5,5,0,4,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0
969,0.67670605,0.495516936,0.832228357,0.724137931,0.841187878,3,7,6,4,0,0,6,4,3,0,4,0,3,4,4,0,4,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0
970,0.84686076,0.544337877,0.630902385,0.816091954,0.664729965,2,7,6,0,0,2,6,4,4,0,4,0,3,0,3,3,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
971,0.336396629,0.902358117,0.899337014,0.908045977,0.805896295,2,10,6,2,0,0,6,5,0,0,3,0,0,3,3,0,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
972,0.812829818,0.690800703,0.88255985,0.712643678,0.629438382,5,10,5,0,0,0,2,4,0,0,3,0,0,2,3,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
973,0.302365686,0.690800703,0.832228357,0.862068966,0.823542087,5,4,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,0.506551339,0.804716233,0.849005521,0.850574713,0.73531313,3,4,0,2,0,3,6,6,0,0,3,0,0,6,0,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0
975,0.506551339,0.837263528,0.614125221,0.91954023,0.682375756,7,9,5,4,2,2,6,6,5,0,5,0,0,2,3,0,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
976,0.812829818,0.560611525,0.714788207,0.793103448,0.823542087,2,5,6,1,1,4,6,6,3,2,0,0,0,0,1,0,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
977,0.710736992,0.70707435,0.849005521,0.75862069,0.700021547,2,3,4,1,2,2,5,6,2,1,3,0,1,2,1,1,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
978,0.67670605,0.674527055,0.781896864,0.747126437,0.788250504,3,6,4,0,0,4,4,5,5,3,3,0,0,0,3,5,3,6,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
979,0.778798876,0.804716233,0.630902385,0.735632184,0.594146799,6,9,6,6,3,4,6,6,6,0,4,0,0,6,0,6,0,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
980,0.710736992,0.674527055,0.949668507,0.666666667,0.858833669,5,9,5,1,0,6,6,6,3,3,0,3,1,0,1,6,1,6,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
981,0.574613223,0.674527055,0.899337014,0.873563218,0.717667339,6,10,6,3,0,3,6,5,2,0,3,0,0,2,4,5,3,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
982,0.574613223,0.723347997,0.899337014,0.770114943,0.611792591,5,9,5,3,3,0,6,4,3,0,4,0,0,2,0,0,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
983,0.727752463,0.593158819,0.681233878,0.770114943,0.770604713,6,6,5,6,0,6,6,3,3,0,3,6,0,2,4,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
984,0.880891703,0.755895291,0.815451193,0.701149425,0.435334677,7,9,4,0,0,4,6,4,2,2,3,0,0,3,2,4,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
985,0.778798876,0.511790583,0.815451193,0.804597701,0.611792591,2,6,4,3,0,6,5,6,5,0,6,0,0,3,0,4,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
986,0.472520397,0.690800703,0.781896864,0.724137931,0.700021547,7,9,5,6,0,4,6,4,3,5,3,2,1,3,1,5,1,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
